x,y,z
-14.00028229,5.5997324,0.03228999
-13.90028191,5.5997324,0.03271824
-13.80028152,5.5997324,0.03314715
-13.70028114,5.5997324,0.03357668
-13.60028076,5.5997324,0.03400682
-13.50028038,5.5997324,0.03443755
-13.40028,5.5997324,0.03486884
-13.30027962,5.5997324,0.03530067
-13.20027924,5.5997324,0.03578116
-13.10027885,5.5997324,0.03633279
-13.00027847,5.5997324,0.03688596
-12.90027809,5.5997324,0.0374406
-12.80027771,5.5997324,0.03799601
-12.70027733,5.5997324,0.03855109
-12.60027695,5.5997324,0.03908085
-12.50027657,5.5997324,0.03960795
-12.40027618,5.5997324,0.04013665
-12.3002758,5.5997324,0.04066689
-12.20027542,5.5997324,0.04133038
-12.10027504,5.5997324,0.04203548
-12.00027466,5.5997324,0.04270953
-11.90027428,5.5997324,0.04332281
-11.8002739,5.5997324,0.04393819
-11.70027351,5.5997324,0.04455559
-11.60027313,5.5997324,0.0451749
-11.50027275,5.5997324,0.04579607
-11.40027237,5.5997324,0.04641902
-11.30027199,5.5997324,0.04710168
-11.20027161,5.5997324,0.04786484
-11.10027122,5.5997324,0.04864592
-11.00027084,5.5997324,0.04942947
-10.90027046,5.5997324,0.05021535
-10.80027008,5.5997324,0.05100347
-10.7002697,5.5997324,0.05179372
-10.60026932,5.5997324,0.052586
-10.50026894,5.5997324,0.05339138
-10.40026855,5.5997324,0.05419414
-10.30026817,5.5997324,0.05500067
-10.20026779,5.5997324,0.05581081
-10.10026741,5.5997324,0.0566244
-10.00026703,5.5997324,0.0574565
-9.90026665,5.5997324,0.05849621
-9.80026627,5.5997324,0.05953893
-9.70026588,5.5997324,0.06058452
-9.6002655,5.5997324,0.06161916
-9.50026512,5.5997324,0.06264482
-9.40026474,5.5997324,0.06367527
-9.30026436,5.5997324,0.06471027
-9.20026398,5.5997324,0.06576414
-9.1002636,5.5997324,0.06684694
-9.00026321,5.5997324,0.06802043
-8.90026283,5.5997324,0.06923923
-8.80026245,5.5997324,0.07046413
-8.70026207,5.5997324,0.07166176
-8.60026169,5.5997324,0.07284503
-8.50026131,5.5997324,0.07406634
-8.40026093,5.5997324,0.07546425
-8.30026054,5.5997324,0.07691181
-8.20026016,5.5997324,0.07837851
-8.10025978,5.5997324,0.07987796
-8.0002594,5.5997324,0.08144415
-7.90025949,5.5997324,0.08302277
-7.80025959,5.5997324,0.08447701
-7.70025969,5.5997324,0.08600476
-7.60025978,5.5997324,0.0876388
-7.50025988,5.5997324,0.08940084
-7.40025997,5.5997324,0.09117507
-7.30026007,5.5997324,0.09308584
-7.20026016,5.5997324,0.09510772
-7.10026026,5.5997324,0.09707679
-7.00026035,5.5997324,0.09893087
-6.90026045,5.5997324,0.10078163
-6.80026054,5.5997324,0.10272183
-6.70026064,5.5997324,0.10500954
-6.60026073,5.5997324,0.10731865
-6.50026083,5.5997324,0.10962602
-6.40026093,5.5997324,0.11193594
-6.30026102,5.5997324,0.11450611
-6.20026112,5.5997324,0.11717616
-6.10026121,5.5997324,0.11964472
-6.00026131,5.5997324,0.12208713
-5.9002614,5.5997324,0.12457196
-5.8002615,5.5997324,0.12760252
-5.70026159,5.5997324,0.13043542
-5.60026169,5.5997324,0.13311996
-5.50026178,5.5997324,0.13613513
-5.40026188,5.5997324,0.13941838
-5.30026197,5.5997324,0.14253256
-5.20026207,5.5997324,0.14554867
-5.10026217,5.5997324,0.14868961
-5.00026226,5.5997324,0.15194024
-4.90026236,5.5997324,0.1548194
-4.80026245,5.5997324,0.15778889
-4.70026255,5.5997324,0.16077259
-4.60026264,5.5997324,0.16387203
-4.50026274,5.5997324,0.16686934
-4.40026283,5.5997324,0.17012516
-4.30026293,5.5997324,0.17333128
-4.20026302,5.5997324,0.17611571
-4.10026312,5.5997324,0.17918344
-4.00026321,5.5997324,0.18040457
-3.90026331,5.5997324,0.181853
-3.8002634,5.5997324,0.18450224
-3.7002635,5.5997324,0.18738872
-3.6002636,5.5997324,0.18871744
-3.50026369,5.5997324,0.18974814
-3.40026379,5.5997324,0.19070296
-3.30026388,5.5997324,0.19195686
-3.20026398,5.5997324,0.19245996
-3.10026407,5.5997324,0.19304137
-3.00026417,5.5997324,0.19369327
-2.90026426,5.5997324,0.19429639
-2.80026436,5.5997324,0.19459072
-2.70026445,5.5997324,0.19495143
-2.60026455,5.5997324,0.19507074
-2.50026464,5.5997324,0.19515768
-2.40026474,5.5997324,0.19505499
-2.30026484,5.5997324,0.19506143
-2.20026493,5.5997324,0.19486354
-2.10026503,5.5997324,0.19479892
-2.00026512,5.5997324,0.19478296
-1.9002651,5.5997324,0.19482385
-1.80026507,5.5997324,0.19420552
-1.70026505,5.5997324,0.19377321
-1.60026503,5.5997324,0.19349617
-1.500265,5.5997324,0.19337431
-1.40026498,5.5997324,0.19311273
-1.30026495,5.5997324,0.19292004
-1.20026493,5.5997324,0.1927698
-1.10026491,5.5997324,0.1924814
-1.00026488,5.5997324,0.19221331
-0.90026486,5.5997324,0.19194162
-0.80026484,5.5997324,0.19180079
-0.70026481,5.5997324,0.19177438
-0.60026479,5.5997324,0.19170715
-0.50026476,5.5997324,0.19159959
-0.40026477,5.5997324,0.19157805
-0.30026478,5.5997324,0.19151522
-0.20026478,5.5997324,0.19146495
-0.10026478,5.5997324,0.19110024
-0.00026478,5.5997324,0.19107975
0.09973522,5.5997324,0.19118384
0.19973522,5.5997324,0.19130811
0.29973522,5.5997324,0.19133618
0.39973521,5.5997324,0.19136776
0.49973521,5.5997324,0.19144905
0.5997352,5.5997324,0.19161819
0.69973522,5.5997324,0.19167502
0.79973525,5.5997324,0.1917669
0.89973527,5.5997324,0.19196765
0.9997353,5.5997324,0.19213891
1.09973526,5.5997324,0.19230655
1.19973528,5.5997324,0.1925768
1.29973531,5.5997324,0.19279854
1.39973533,5.5997324,0.19304569
1.49973536,5.5997324,0.19325644
1.59973538,5.5997324,0.19348074
1.6997354,5.5997324,0.19372845
1.79973543,5.5997324,0.19391939
1.89973545,5.5997324,0.19420283
1.99973547,5.5997324,0.19434826
2.0997355,5.5997324,0.19440566
2.1997354,5.5997324,0.19443762
2.29973531,5.5997324,0.19450586
2.39973521,5.5997324,0.19474976
2.49973512,5.5997324,0.19490799
2.59973502,5.5997324,0.19502279
2.69973493,5.5997324,0.19513997
2.79973483,5.5997324,0.19465613
2.89973474,5.5997324,0.19424918
2.99973464,5.5997324,0.19406655
3.09973454,5.5997324,0.19394061
3.19973445,5.5997324,0.1936999
3.29973435,5.5997324,0.19231488
3.39973426,5.5997324,0.19123447
3.49973416,5.5997324,0.19050093
3.59973407,5.5997324,0.18934207
3.69973397,5.5997324,0.18830788
3.79973388,5.5997324,0.18683404
3.89973378,5.5997324,0.18471107
3.99973369,5.5997324,0.18267471
4.09973383,5.5997324,0.17975511
4.19973373,5.5997324,0.17722481
4.29973364,5.5997324,0.17452931
4.39973354,5.5997324,0.17202218
4.49973345,5.5997324,0.16915204
4.59973335,5.5997324,0.16619156
4.69973326,5.5997324,0.16327956
4.79973316,5.5997324,0.15983997
4.89973307,5.5997324,0.1569463
4.99973297,5.5997324,0.15377094
5.09973288,5.5997324,0.15068518
5.19973278,5.5997324,0.1469968
5.29973269,5.5997324,0.14410552
5.39973259,5.5997324,0.1410446
5.49973249,5.5997324,0.13783239
5.5997324,5.5997324,0.13477467
5.6997323,5.5997324,0.13201332
5.79973221,5.5997324,0.12913273
5.89973211,5.5997324,0.12630984
5.99973202,5.5997324,0.12364623
6.09973192,5.5997324,0.12096503
6.19973183,5.5997324,0.11833519
6.29973173,5.5997324,0.11588012
6.39973164,5.5997324,0.11340167
6.49973154,5.5997324,0.11104224
6.59973145,5.5997324,0.10871467
6.69973135,5.5997324,0.10633928
6.79973125,5.5997324,0.10416189
6.89973116,5.5997324,0.10219071
6.99973106,5.5997324,0.10008494
7.09973097,5.5997324,0.09801364
7.19973087,5.5997324,0.09611942
7.29973078,5.5997324,0.09424432
7.39973068,5.5997324,0.09227291
7.49973059,5.5997324,0.09059962
7.59973049,5.5997324,0.08894043
7.6997304,5.5997324,0.08721922
7.7997303,5.5997324,0.08561561
7.89973021,5.5997324,0.0840248
7.99973011,5.5997324,0.0824363
8.09973049,5.5997324,0.08095997
8.19973087,5.5997324,0.0794597
8.29973125,5.5997324,0.07796723
8.39973164,5.5997324,0.07652339
8.49973202,5.5997324,0.07531311
8.5997324,5.5997324,0.07397128
8.69973278,5.5997324,0.072623
8.79973316,5.5997324,0.07128132
8.89973354,5.5997324,0.07003882
8.99973392,5.5997324,0.06886784
9.09973431,5.5997324,0.06768943
9.19973469,5.5997324,0.06649951
9.29973507,5.5997324,0.06534953
9.39973545,5.5997324,0.0642947
9.49973583,5.5997324,0.06324733
9.59973621,5.5997324,0.06220563
9.6997366,5.5997324,0.06115521
9.79973698,5.5997324,0.06010802
9.89973736,5.5997324,0.05915568
9.99973774,5.5997324,0.05824384
10.09973812,5.5997324,0.05734758
10.1997385,5.5997324,0.05645404
10.29973888,5.5997324,0.05556336
10.39973927,5.5997324,0.05468717
10.49973965,5.5997324,0.05386758
10.59974003,5.5997324,0.05301321
10.69974041,5.5997324,0.05216174
10.79974079,5.5997324,0.05131333
10.89974117,5.5997324,0.05048638
10.99974155,5.5997324,0.049702
11.09974194,5.5997324,0.04896812
11.19974232,5.5997324,0.04823676
11.2997427,5.5997324,0.04750804
11.39974308,5.5997324,0.04678378
11.49974346,5.5997324,0.04606231
11.59974384,5.5997324,0.04534227
11.69974422,5.5997324,0.04469594
11.79974461,5.5997324,0.04405065
11.89974499,5.5997324,0.04340016
11.99974537,5.5997324,0.04275072
12.09974575,5.5997324,0.04211796
12.19974613,5.5997324,0.0415199
12.29974651,5.5997324,0.04092804
12.39974689,5.5997324,0.04034048
12.49974728,5.5997324,0.03975391
12.59974766,5.5997324,0.0391684
12.69974804,5.5997324,0.03858396
12.79974842,5.5997324,0.03804439
12.8997488,5.5997324,0.03763244
12.99974918,5.5997324,0.03719386
13.09974957,5.5997324,0.03671264
13.19974995,5.5997324,0.03623188
13.29975033,5.5997324,0.03574464
13.39975071,5.5997324,0.03525333
13.49975109,5.5997324,0.03476287
13.59975147,5.5997324,0.03430542
13.69975185,5.5997324,0.03387744
13.79975224,5.5997324,0.03345028
13.89975262,5.5997324,0.03302397
13.999753,5.5997324,0.03259855
14.09975338,5.5997324,0.03217405
14.19975376,5.5997324,0.03174525
14.29975414,5.5997324,0.03129739
14.39975452,5.5997324,0.03087839
14.49975491,5.5997324,0.03051709
14.59975529,5.5997324,0.03015605
14.69975567,5.5997324,0.0297908
14.79975605,5.5997324,0.0294239
14.89975643,5.5997324,0.02905766
14.99975681,5.5997324,0.0286921
-14.90028572,5.6997323,0.02859534
-14.80028534,5.6997323,0.02895994
-14.70028496,5.6997323,0.02935255
-14.60028458,5.6997323,0.02974575
-14.50028419,5.6997323,0.03013953
-14.40028381,5.6997323,0.03053387
-14.30028343,5.6997323,0.03092874
-14.20028305,5.6997323,0.03132413
-14.10028267,5.6997323,0.03170675
-14.00028229,5.6997323,0.03210192
-13.90028191,5.6997323,0.03253485
-13.80028152,5.6997323,0.03296579
-13.70028114,5.6997323,0.03339732
-13.60028076,5.6997323,0.03382941
-13.50028038,5.6997323,0.03426204
-13.40028,5.6997323,0.03469519
-13.30027962,5.6997323,0.03512883
-13.20027924,5.6997323,0.03562025
-13.10027885,5.6997323,0.03617503
-13.00027847,5.6997323,0.03673127
-12.90027809,5.6997323,0.03728889
-12.80027771,5.6997323,0.03784784
-12.70027733,5.6997323,0.03839481
-12.60027695,5.6997323,0.03892403
-12.50027657,5.6997323,0.03945482
-12.40027618,5.6997323,0.03998712
-12.3002758,5.6997323,0.04052087
-12.20027542,5.6997323,0.04113533
-12.10027504,5.6997323,0.04183971
-12.00027466,5.6997323,0.04245604
-11.90027428,5.6997323,0.04307442
-11.8002739,5.6997323,0.04369477
-11.70027351,5.6997323,0.044317
-11.60027313,5.6997323,0.04494103
-11.50027275,5.6997323,0.04556679
-11.40027237,5.6997323,0.04619422
-11.30027199,5.6997323,0.04682323
-11.20027161,5.6997323,0.0475665
-11.10027122,5.6997323,0.04832912
-11.00027084,5.6997323,0.0490938
-10.90027046,5.6997323,0.04986046
-10.80027008,5.6997323,0.050629
-10.7002697,5.6997323,0.05139935
-10.60026932,5.6997323,0.05217141
-10.50026894,5.6997323,0.05297146
-10.40026855,5.6997323,0.05378903
-10.30026817,5.6997323,0.05460296
-10.20026779,5.6997323,0.05542031
-10.10026741,5.6997323,0.05624092
-10.00026703,5.6997323,0.05706466
-9.90026665,5.6997323,0.05810781
-9.80026627,5.6997323,0.05915695
-9.70026588,5.6997323,0.06017123
-9.6002655,5.6997323,0.06107545
-9.50026512,5.6997323,0.06204585
-9.40026474,5.6997323,0.0630856
-9.30026436,5.6997323,0.06412965
-9.20026398,5.6997323,0.0652061
-9.1002636,5.6997323,0.06630108
-9.00026321,5.6997323,0.06740291
-8.90026283,5.6997323,0.06857613
-8.80026245,5.6997323,0.06981206
-8.70026207,5.6997323,0.07100723
-8.60026169,5.6997323,0.07220431
-8.50026131,5.6997323,0.07340948
-8.40026093,5.6997323,0.07467616
-8.30026054,5.6997323,0.07615917
-8.20026016,5.6997323,0.07763848
-8.10025978,5.6997323,0.07912529
-8.0002594,5.6997323,0.08064597
-7.90025949,5.6997323,0.08205627
-7.80025959,5.6997323,0.08347994
-7.70025969,5.6997323,0.08502749
-7.60025978,5.6997323,0.08666502
-7.50025988,5.6997323,0.08831802
-7.40025997,5.6997323,0.08998939
-7.30026007,5.6997323,0.09189854
-7.20026016,5.6997323,0.09374584
-7.10026026,5.6997323,0.09560856
-7.00026035,5.6997323,0.09748584
-6.90026045,5.6997323,0.09936219
-6.80026054,5.6997323,0.10124963
-6.70026064,5.6997323,0.10321983
-6.60026073,5.6997323,0.10555865
-6.50026083,5.6997323,0.10789428
-6.40026093,5.6997323,0.11024627
-6.30026102,5.6997323,0.11263344
-6.20026112,5.6997323,0.11522336
-6.10026121,5.6997323,0.11767623
-6.00026131,5.6997323,0.12013986
-5.9002614,5.6997323,0.12264849
-5.8002615,5.6997323,0.12530364
-5.70026159,5.6997323,0.12808138
-5.60026169,5.6997323,0.13075177
-5.50026178,5.6997323,0.13337876
-5.40026188,5.6997323,0.13600607
-5.30026197,5.6997323,0.13902144
-5.20026207,5.6997323,0.14209372
-5.10026217,5.6997323,0.14531854
-5.00026226,5.6997323,0.14804551
-4.90026236,5.6997323,0.15070345
-4.80026245,5.6997323,0.15369217
-4.70026255,5.6997323,0.15635905
-4.60026264,5.6997323,0.15941405
-4.50026274,5.6997323,0.16216353
-4.40026283,5.6997323,0.16498901
-4.30026293,5.6997323,0.16781799
-4.20026302,5.6997323,0.17067917
-4.10026312,5.6997323,0.17292967
-4.00026321,5.6997323,0.17441119
-3.90026331,5.6997323,0.17639235
-3.8002634,5.6997323,0.17822522
-3.7002635,5.6997323,0.18074532
-3.6002636,5.6997323,0.18247448
-3.50026369,5.6997323,0.1832329
-3.40026379,5.6997323,0.18418925
-3.30026388,5.6997323,0.18511519
-3.20026398,5.6997323,0.18609749
-3.10026407,5.6997323,0.18715805
-3.00026417,5.6997323,0.18806623
-2.90026426,5.6997323,0.1886179
-2.80026436,5.6997323,0.18897356
-2.70026445,5.6997323,0.18919472
-2.60026455,5.6997323,0.18940049
-2.50026464,5.6997323,0.18950084
-2.40026474,5.6997323,0.18955399
-2.30026484,5.6997323,0.18977262
-2.20026493,5.6997323,0.18965147
-2.10026503,5.6997323,0.18978214
-2.00026512,5.6997323,0.19010834
-1.9002651,5.6997323,0.19006045
-1.80026507,5.6997323,0.18953538
-1.70026505,5.6997323,0.1891375
-1.60026503,5.6997323,0.18884334
-1.500265,5.6997323,0.18869181
-1.40026498,5.6997323,0.18847118
-1.30026495,5.6997323,0.18830597
-1.20026493,5.6997323,0.18813719
-1.10026491,5.6997323,0.18788618
-1.00026488,5.6997323,0.1877809
-0.90026486,5.6997323,0.1876542
-0.80026484,5.6997323,0.18757223
-0.70026481,5.6997323,0.18747617
-0.60026479,5.6997323,0.18734913
-0.50026476,5.6997323,0.18723197
-0.40026477,5.6997323,0.18721381
-0.30026478,5.6997323,0.1871112
-0.20026478,5.6997323,0.18704015
-0.10026478,5.6997323,0.18701234
-0.00026478,5.6997323,0.18691726
0.09973522,5.6997323,0.18695852
0.19973522,5.6997323,0.18717703
0.29973522,5.6997323,0.18707557
0.39973521,5.6997323,0.18712361
0.49973521,5.6997323,0.18718016
0.5997352,5.6997323,0.18726322
0.69973522,5.6997323,0.18736187
0.79973525,5.6997323,0.18745303
0.89973527,5.6997323,0.18762033
0.9997353,5.6997323,0.18775074
1.09973526,5.6997323,0.18788508
1.19973528,5.6997323,0.18812276
1.29973531,5.6997323,0.18822047
1.39973533,5.6997323,0.18840495
1.49973536,5.6997323,0.18866594
1.59973538,5.6997323,0.18880272
1.6997354,5.6997323,0.1889715
1.79973543,5.6997323,0.18916337
1.89973545,5.6997323,0.18941161
1.99973547,5.6997323,0.18957999
2.0997355,5.6997323,0.18949455
2.1997354,5.6997323,0.18943964
2.29973531,5.6997323,0.18941294
2.39973521,5.6997323,0.18950911
2.49973512,5.6997323,0.18944284
2.59973502,5.6997323,0.18946594
2.69973493,5.6997323,0.18901418
2.79973483,5.6997323,0.18838574
2.89973474,5.6997323,0.1886446
2.99973464,5.6997323,0.18806081
3.09973454,5.6997323,0.1877072
3.19973445,5.6997323,0.18768552
3.29973435,5.6997323,0.18604314
3.39973426,5.6997323,0.18470924
3.49973416,5.6997323,0.18377551
3.59973407,5.6997323,0.18291375
3.69973397,5.6997323,0.18224084
3.79973388,5.6997323,0.1810437
3.89973378,5.6997323,0.1788705
3.99973369,5.6997323,0.17670508
4.09973383,5.6997323,0.17399077
4.19973373,5.6997323,0.17138113
4.29973364,5.6997323,0.16890995
4.39973354,5.6997323,0.16632621
4.49973345,5.6997323,0.16390748
4.59973335,5.6997323,0.16101012
4.69973326,5.6997323,0.15819372
4.79973316,5.6997323,0.15532975
4.89973307,5.6997323,0.15235999
4.99973297,5.6997323,0.1493665
5.09973288,5.6997323,0.14627175
5.19973278,5.6997323,0.14323379
5.29973269,5.6997323,0.14048617
5.39973259,5.6997323,0.13754612
5.49973249,5.6997323,0.13451962
5.5997324,5.6997323,0.13190812
5.6997323,5.6997323,0.12945856
5.79973221,5.6997323,0.12662819
5.89973211,5.6997323,0.12385163
5.99973202,5.6997323,0.1214276
6.09973192,5.6997323,0.11873695
6.19973183,5.6997323,0.1162205
6.29973173,5.6997323,0.11401028
6.39973164,5.6997323,0.11149319
6.49973154,5.6997323,0.10919648
6.59973145,5.6997323,0.1071335
6.69973135,5.6997323,0.1047347
6.79973125,5.6997323,0.10260359
6.89973116,5.6997323,0.10064545
6.99973106,5.6997323,0.09870553
7.09973097,5.6997323,0.09670372
7.19973087,5.6997323,0.09480949
7.29973078,5.6997323,0.0929645
7.39973068,5.6997323,0.09111322
7.49973059,5.6997323,0.08940504
7.59973049,5.6997323,0.08771077
7.6997304,5.6997323,0.08619688
7.7997303,5.6997323,0.08462691
7.89973021,5.6997323,0.08300477
7.99973011,5.6997323,0.08139696
8.09973049,5.6997323,0.08004983
8.19973087,5.6997323,0.07869174
8.29973125,5.6997323,0.07718509
8.39973164,5.6997323,0.07573698
8.49973202,5.6997323,0.07451393
8.5997324,5.6997323,0.07328172
8.69973278,5.6997323,0.0719208
8.79973316,5.6997323,0.07062446
8.89973354,5.6997323,0.06935619
8.99973392,5.6997323,0.06817012
9.09973431,5.6997323,0.06699426
9.19973469,5.6997323,0.06582402
9.29973507,5.6997323,0.06476059
9.39973545,5.6997323,0.06371377
9.49973583,5.6997323,0.0626559
9.59973621,5.6997323,0.06160352
9.6997366,5.6997323,0.06054851
9.79973698,5.6997323,0.05957687
9.89973736,5.6997323,0.05865036
9.99973774,5.6997323,0.05772845
10.09973812,5.6997323,0.05682274
10.1997385,5.6997323,0.0559228
10.29973888,5.6997323,0.05503499
10.39973927,5.6997323,0.05421865
10.49973965,5.6997323,0.05340803
10.59974003,5.6997323,0.05260113
10.69974041,5.6997323,0.05179678
10.79974079,5.6997323,0.05099514
10.89974117,5.6997323,0.05019528
10.99974155,5.6997323,0.04945396
11.09974194,5.6997323,0.04871492
11.19974232,5.6997323,0.04797824
11.2997427,5.6997323,0.04724406
11.39974308,5.6997323,0.04651425
11.49974346,5.6997323,0.04578898
11.59974384,5.6997323,0.04513028
11.69974422,5.6997323,0.04448407
11.79974461,5.6997323,0.04383988
11.89974499,5.6997323,0.04318666
11.99974537,5.6997323,0.04253424
12.09974575,5.6997323,0.0419152
12.19974613,5.6997323,0.04131293
12.29974651,5.6997323,0.04071323
12.39974689,5.6997323,0.04012321
12.49974728,5.6997323,0.03953411
12.59974766,5.6997323,0.03894599
12.69974804,5.6997323,0.03835887
12.79974842,5.6997323,0.03790107
12.8997488,5.6997323,0.03748567
12.99974918,5.6997323,0.03705793
13.09974957,5.6997323,0.03657515
13.19974995,5.6997323,0.03609281
13.29975033,5.6997323,0.03561093
13.39975071,5.6997323,0.03512527
13.49975109,5.6997323,0.03463247
13.59975147,5.6997323,0.03418968
13.69975185,5.6997323,0.03375939
13.79975224,5.6997323,0.03332986
13.89975262,5.6997323,0.03290113
13.999753,5.6997323,0.03247323
14.09975338,5.6997323,0.03204618
14.19975376,5.6997323,0.03162003
14.29975414,5.6997323,0.03118815
14.39975452,5.6997323,0.03077888
14.49975491,5.6997323,0.03041412
14.59975529,5.6997323,0.03004448
14.69975567,5.6997323,0.02967543
14.79975605,5.6997323,0.02930697
14.89975643,5.6997323,0.02893915
14.99975681,5.6997323,0.02857197
-14.90028572,5.79973221,0.02847699
-14.80028534,5.79973221,0.02881291
-14.70028496,5.79973221,0.02920707
-14.60028458,5.79973221,0.0296018
-14.50028419,5.79973221,0.02999708
-14.40028381,5.79973221,0.03039287
-14.30028343,5.79973221,0.03078917
-14.20028305,5.79973221,0.031181
-14.10028267,5.79973221,0.03153047
-14.00028229,5.79973221,0.03191468
-13.90028191,5.79973221,0.03235136
-13.80028152,5.79973221,0.03278907
-13.70028114,5.79973221,0.03322467
-13.60028076,5.79973221,0.03365865
-13.50028038,5.79973221,0.03409311
-13.40028,5.79973221,0.03452805
-13.30027962,5.79973221,0.03496344
-13.20027924,5.79973221,0.03546593
-13.10027885,5.79973221,0.0360238
-13.00027847,5.79973221,0.03658303
-12.90027809,5.79973221,0.03714355
-12.80027771,5.79973221,0.03765088
-12.70027733,5.79973221,0.03816077
-12.60027695,5.79973221,0.03871905
-12.50027657,5.79973221,0.03927916
-12.40027618,5.79973221,0.03984104
-12.3002758,5.79973221,0.04038327
-12.20027542,5.79973221,0.04094947
-12.10027504,5.79973221,0.04159381
-12.00027466,5.79973221,0.04221525
-11.90027428,5.79973221,0.04283771
-11.8002739,5.79973221,0.04343757
-11.70027351,5.79973221,0.04403887
-11.60027313,5.79973221,0.04464156
-11.50027275,5.79973221,0.04524559
-11.40027237,5.79973221,0.04585089
-11.30027199,5.79973221,0.04646261
-11.20027161,5.79973221,0.04711137
-11.10027122,5.79973221,0.04787865
-11.00027084,5.79973221,0.04864788
-10.90027046,5.79973221,0.04941897
-10.80027008,5.79973221,0.05019182
-10.7002697,5.79973221,0.05096635
-10.60026932,5.79973221,0.05174249
-10.50026894,5.79973221,0.0525603
-10.40026855,5.79973221,0.0533859
-10.30026817,5.79973221,0.05421629
-10.20026779,5.79973221,0.05504502
-10.10026741,5.79973221,0.05587253
-10.00026703,5.79973221,0.05670298
-9.90026665,5.79973221,0.05773419
-9.80026627,5.79973221,0.05877552
-9.70026588,5.79973221,0.05968461
-9.6002655,5.79973221,0.06059865
-9.50026512,5.79973221,0.06151741
-9.40026474,5.79973221,0.06251521
-9.30026436,5.79973221,0.06356886
-9.20026398,5.79973221,0.06466904
-9.1002636,5.79973221,0.06577606
-9.00026321,5.79973221,0.06688958
-8.90026283,5.79973221,0.06800929
-8.80026245,5.79973221,0.06917293
-8.70026207,5.79973221,0.07033353
-8.60026169,5.79973221,0.07148883
-8.50026131,5.79973221,0.07265163
-8.40026093,5.79973221,0.07385901
-8.30026054,5.79973221,0.07535641
-8.20026016,5.79973221,0.07685945
-8.10025978,5.79973221,0.07829656
-8.0002594,5.79973221,0.07963873
-7.90025949,5.79973221,0.08106919
-7.80025959,5.79973221,0.08251247
-7.70025969,5.79973221,0.08407971
-7.60025978,5.79973221,0.08573885
-7.50025988,5.79973221,0.0874128
-7.40025997,5.79973221,0.08901297
-7.30026007,5.79973221,0.09059407
-7.20026016,5.79973221,0.09229182
-7.10026026,5.79973221,0.09417842
-7.00026035,5.79973221,0.09607885
-6.90026045,5.79973221,0.09798206
-6.80026054,5.79973221,0.09990162
-6.70026064,5.79973221,0.10184569
-6.60026073,5.79973221,0.10384341
-6.50026083,5.79973221,0.10621147
-6.40026093,5.79973221,0.10854828
-6.30026102,5.79973221,0.11084896
-6.20026112,5.79973221,0.11311825
-6.10026121,5.79973221,0.11530424
-6.00026131,5.79973221,0.1177913
-5.9002614,5.79973221,0.12032076
-5.8002615,5.79973221,0.12288184
-5.70026159,5.79973221,0.12508821
-5.60026169,5.79973221,0.12770356
-5.50026178,5.79973221,0.13037717
-5.40026188,5.79973221,0.13294539
-5.30026197,5.79973221,0.13557675
-5.20026207,5.79973221,0.13870242
-5.10026217,5.79973221,0.1417308
-5.00026226,5.79973221,0.14411841
-4.90026236,5.79973221,0.14665347
-4.80026245,5.79973221,0.14939846
-4.70026255,5.79973221,0.15214363
-4.60026264,5.79973221,0.1548139
-4.50026274,5.79973221,0.15734458
-4.40026283,5.79973221,0.16017102
-4.30026293,5.79973221,0.16270842
-4.20026302,5.79973221,0.16533582
-4.10026312,5.79973221,0.16698757
-4.00026321,5.79973221,0.16878393
-3.90026331,5.79973221,0.17094241
-3.8002634,5.79973221,0.17291279
-3.7002635,5.79973221,0.17493328
-3.6002636,5.79973221,0.1764988
-3.50026369,5.79973221,0.17755358
-3.40026379,5.79973221,0.17880335
-3.30026388,5.79973221,0.17973694
-3.20026398,5.79973221,0.1807452
-3.10026407,5.79973221,0.18164855
-3.00026417,5.79973221,0.18266636
-2.90026426,5.79973221,0.18292934
-2.80026436,5.79973221,0.18343602
-2.70026445,5.79973221,0.18372206
-2.60026455,5.79973221,0.18400908
-2.50026464,5.79973221,0.18421774
-2.40026474,5.79973221,0.18415791
-2.30026484,5.79973221,0.1843079
-2.20026493,5.79973221,0.18445802
-2.10026503,5.79973221,0.18455705
-2.00026512,5.79973221,0.18467858
-1.9002651,5.79973221,0.18478461
-1.80026507,5.79973221,0.1847064
-1.70026505,5.79973221,0.18450245
-1.60026503,5.79973221,0.18425286
-1.500265,5.79973221,0.18419489
-1.40026498,5.79973221,0.18400288
-1.30026495,5.79973221,0.18374337
-1.20026493,5.79973221,0.18361291
-1.10026491,5.79973221,0.18362695
-1.00026488,5.79973221,0.1836092
-0.90026486,5.79973221,0.18344949
-0.80026484,5.79973221,0.1832961
-0.70026481,5.79973221,0.18309799
-0.60026479,5.79973221,0.18299493
-0.50026476,5.79973221,0.18288825
-0.40026477,5.79973221,0.18285775
-0.30026478,5.79973221,0.18287414
-0.20026478,5.79973221,0.18280239
-0.10026478,5.79973221,0.18293947
-0.00026478,5.79973221,0.1828703
0.09973522,5.79973221,0.18284009
0.19973522,5.79973221,0.18310314
0.29973522,5.79973221,0.18297558
0.39973521,5.79973221,0.18292017
0.49973521,5.79973221,0.18286233
0.5997352,5.79973221,0.18290836
0.69973522,5.79973221,0.1830488
0.79973525,5.79973221,0.18310943
0.89973527,5.79973221,0.18325901
0.9997353,5.79973221,0.1834489
1.09973526,5.79973221,0.18357213
1.19973528,5.79973221,0.18369012
